index,smiles,activation
8929,C1CC(=O)N(C1)CCCNC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCC5=CN=CC=C5,0
8930,CC1=CN=C(N=C1NCCC2=CC=C(C=C2)O)C3=CC=C(C=C3)N4CCN(CC4)C,0
8931,CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCC5=CC=CC=C5,0
8932,CCCNC1=C2C(=NC(=N1)NC3=CC4=C(C=C3)N=CC=C4)N(C=N2)CCN5CCCC5=O,0
8933,C1COCCN1CCNC2=CC(=NC=N2)NC3=CC=C(C=C3)N4CCOCC4,0
8934,C1=CC=C(C=C1)C2=NC3=C(C(=N2)NCC4=NC5=CC=CC=C5N4)NC=N3,0
8935,CCN(CC)CCOC1=C(C=CC(=C1)C2=C(NN=C2)C)NC(=O)C3CC4=C(C=CC(=C4)OC)OC3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
8936,CN1C(=CC=N1)NC2=NC3=C(S2)C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)O,0
8937,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC4=C(N3)C(=NC=N4)NC5CC5,0
8938,C1=CC=C(C=C1)CNC(=O)C2=CC=CC(=C2)C3=CC=C(C=C3)C(=O)N,0
8939,COC1=CC=C(C=C1)CCNC(=O)C2=CN=C(S2)NC3=CC4=C(C=C3)N=CC=C4,0
8940,CCN(CC)C1=NC(=NC(=N1)NC2=CC3=C(C=C2)N=CC=C3)N,0
8941,C1CC(=O)N(C1)CCCNC2=NC=NC(=C2)C3=CC=C(C=C3)C(=O)N,0
8942,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC(=CC=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
8943,CC(=O)C1=CC=CC(=C1)C2=NC3=C(C(=N2)NCCC4=CC=C(C=C4)OC)NC=N3,0
8944,COC1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)OCC(C3)C4=NC5=C(N4)C=C(C=C5)C6=NC(=NC=C6)N.C(=O)(C(F)(F)F)O,0
8945,CN1C(=CC=N1)NC2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCC5=CC(=CC=C5)C(F)(F)F,0
8946,C1CC(=O)N(C1)CCCNC2=CC=CC(=C2)C(=O)NCCCN3CCCC3=O,0
8947,CC(C)N1C2=NC=NC(=C2N=C1N3CCCC3CO)NCCN(C(C)C)C(C)C,0
8948,C1COCCN1CCNC(=O)C2=CC=CC(=N2)C3=CC4=C(C=C3)NC=C4,0
8949,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=CC=C3)OCC(=O)O)NC4=CC5=C(C=C4)NN=C5.C(=O)(C(F)(F)F)O,0
8950,C=CCN1CCN(CC1)C2=C(C=CC=C2NC(=O)C3=CC=C(O3)Br)C(F)(F)F,0
8951,C1OC2=C(O1)C=C(C=C2)CNC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CC(=CC=C6)C(F)(F)F,0
8952,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=NC=CC=N4)NCC5=NC6=CC=CC=C6N5,0
8953,C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)C4=C(ON=C4)N.C(=O)(C(F)(F)F)O,0
8954,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=CC=CC(=N4)C(=O)N,0
8955,CCCNC1=NC(=NC(=N1)C2=CC=CC=C2)OC,0
8956,CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)N4CCN(CC4)C5=CC=CC=N5,0
8957,CCNC1=NC=C(S1)C(=O)NCCN2CCOCC2,0
8958,CN1C(=CC=N1)NC2=NC=CC(=C2)C(=O)NCC3=CC=CC=C3,0
8959,CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)NC4CC4)NC5=CC(=C(C(=C5)OC)OC)OC,0
8960,CCN1CCN(CC1)CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=C(C=CC=C5Cl)Cl)C=N3,0
8961,C1C[C@H](N(C1)C(=O)C(C2=CC=C(C=C2)F)N)C(=O)NC3=CC4=C(C=C3)NN=C4,0
8962,CC1=C(C(=NO1)C)C2=NC=CC(=C2)C(=O)NC3=CC(=C(C(=C3)OC)OC)OC,0
8963,C1=CC=NC(=C1)NC2=NC3=C(S2)C=C(C=C3)C(=O)NCC4=CC(=CC=C4)C(F)(F)F,0
8964,C1=CC(=CC=C1CCNC2=CC(=NC(=N2)N)NC3=CC=NC=C3)O,0
8965,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCN(CC4)C5=CC=CC=N5)NCCO,0
8966,COC1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)N,0
8967,C1=CC=C(C=C1)NC(=O)C2=CC=CC(=N2)C3=CC=C(C=C3)C(=O)N,0
8968,C1CC(N(C1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCCO)CO,0
8969,CCCNC(=O)C1=NC(=CC=C1)NC2=CC=NN2C,0
8970,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5)NCCN6CCOCC6,0
8971,C1=CC(=CC(=C1)N)C2=NC(=CS2)C(=O)N,0
8972,C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=CC(=C4)C(=O)N)C=N3,0
8973,CCNC1=NC=C(S1)C(=O)NC2=CC=C(C=C2)NC(=O)C,0
8974,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)Cl)NCCCN4CCCC4=O,0
8975,CN1C2=CC=CC=C2N=C1NC3=CC(=NC(=N3)N)NC4CCN(CC4)CC5=CC=CC=C5,0
8976,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)C4=CN=C(C=C4)N5CCOCC5)NCCOC6=CC=CC=C6,0
8977,CC(=O)N[C@@H](CC1=CC(=C(C=C1)F)F)C2=NC3=C(N2)C=C(C=N3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
8978,C1=CC=C(C=C1)C[C@H](CO)NC2=NC=CC(=C2)C(=O)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O,0
8979,CC(C)N(CCNC1=C2C(=NC(=N1)NC3=NC=CC4=CC=CC=C43)N(C=N2)CCN5CCCC5=O)C(C)C,0
8980,CC(=O)NC1=CC=C(C=C1)NC2=NC=NC3=C2NC(=N3)C4=CN=C(C=C4)N5CCOCC5,0
8981,COC1=CC=CC(=C1)CN(CCN2CCCC2)C(=O)NC3=CC=C(C=C3)C4=CNN=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
8982,CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC4=CC=CC=C4N3C)NCCC5=CC=C(C=C5)O,0
8983,COC1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,0
8984,C1=CC(=CC(=C1)N)C2=NC(=CC=C2)C(=O)NCCO,0
8985,C1=CC=C(C=C1)NC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)NC5=NC=CN=C5,0
8986,C1CC(N(C1)C2=NC3=C(N2)C(=NC=N3)NC4=CC5=C(C=C4)OCO5)CO,0
8987,COC1=NC=C(C=C1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCCO,0
8988,C1CC(N(C1)C2=CC=CC(=N2)C(=O)NC3CC3)CO,0
8989,C1CN(CCC1NC(=O)C2=NC(=CC=C2)N3CCC(CC3)N4CCOCC4)CC5=CC=CC=C5,0
8990,CC(C)N1C=NC2=C(N=C(N=C21)N3CCOCC3)NCCCN4CCCC4=O,0
8991,COC1=CC=C(C=C1)CCNC(=O)C2=CN=C(S2)NC3CCC(CC3)O,0
8992,CC1=CC(=NC(=N1)C2=CC(=CC=C2)C(=O)C)NCCN(C(C)C)C(C)C,0
8993,COC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(S3)N=CC(=C4)C5=CC=NC=C5.Cl.Cl,0
8994,CC1=CC=C(C=C1)S(=O)(=O)N2C[C@@H](C[C@@H]2C(=O)NC3=CC4=C(C=C3)NN=C4)O,0
8995,CN1CCC(CC1)OC2=NC=CC(=C2)C(=O)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
8996,CC1=CC(=CC2=C1N=C(N2)C3COC4=CC=CC=C4O3)C5=CC=NC=C5,0
8997,CC1=CN=CC2=C1C(=CC=C2)NC3CCN(CC3)C(=O)C(C4=CC=C(C=C4)OC)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
8998,CC(C)(C)OC(=O)N1CCCC(C1)C2=NC3=C(N2)C=C(C=C3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,0
8999,CCCNC(=O)C1=CC2=C(C=C1)N=C(S2)NC3=CC=NC=C3,0
9000,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CN=C(S2)NCC3=CN=CC=C3,0
9001,C1CC1NC2=C3C(=NC(=N2)NC4=CC=CC=C4)N(C=N3)C5=CC=CC=C5,0
9002,C1C(OC2=CC=CC=C2O1)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OC5=CN=CC=C5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9003,CC1=C(C(=NO1)C)C2=NC3=C(C(=N2)NC4=CC=CC=C4)NC=N3,0
9004,COC1=NC=C(C=C1)NC2=NC3=C(C(=N2)NCCCN4CCOCC4)NC=N3,0
9005,CC1=C(C(=NO1)C)C2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)NC(=O)C)OC)OC,0
9006,C1=CC=C(C=C1)NC2=NC=CC(=C2)C(=O)NCCC3=CC=C(C=C3)O,0
9007,CC1=CN=C(N=C1N)C2=CC(=CC=C2)N,0
9008,CC1=CC(=NC(=N1)C2=CC(=CC=C2)C(=O)C)N,0
9009,COC1=CC=C(C=C1)CCNC(=O)C2CCN(CC2)C3=NN=C(C=C3)NC4=CC=C(C=C4)N5CCOCC5,0
9010,COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=CC=C(C=C3)C#C,0
9011,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=C(C(=CC=C3)N4C=C(C=N4)NC(=O)CC5=CC=CC=C5)F.C(=O)(C(F)(F)F)O,0
9012,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=CS3)C(=O)NCCC4=CC=C(C=C4)OC,0
9013,CCN(CC)C(=O)C1CCCN(C1)C2=NC=C(S2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,0
9014,COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCC5=CC=CC=C5C4,0
9015,CC1=NC(=CC=C1)OC2CCN(CC2)C(=O)C3=C(C=CC(=C3)NC(=O)C(=O)N(C)C)Cl,0
9016,CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC(=C2)NC3=CC=C(C=C3)C(F)(F)F)N,0
9017,CCNC1=NC2=C(S1)C=C(C=C2)C(=O)NC3=CC4=C(C=C3)OCO4,0
9018,C1CN(CCC1NC(=O)C2=CC(=NC=C2)C3=CC4=C(C=C3)NC=C4)CC5=CC=CC=C5,0
9019,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CN=C(S3)NC4=CN=CC=C4,0
9020,COC1=CC(=CC(=C1OC)OC)NC2=NC3=C(S2)C=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
9021,C1CN(CCC1N2CCOCC2)C3=NC4=CC=CC=C4C(=C3)C(=O)NC5=CC=CC=C5,0
9022,CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)N)NCCN4CCOCC4,0
9023,C1CC1NC(=O)C2=CN=C(S2)NCC3=CC4=C(C=C3)OCO4,0
9024,CS(=O)(=O)C1=CC2=C(C=C1)OCC(C2)C3=NC4=C(N3)C=C(C=C4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O,0
9025,CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCC(CN5CCOCC5)O)Cl.Cl.Cl,0
9026,CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C(=CC=C4)N5CCOCC5)C#N,0
9027,COC1=CC=CC(=C1)CCNC(=O)C2=NC3=C(C=C(C=C3)C4=CNN=C4)C(=O)N2.C(=O)(C(F)(F)F)O,0
9028,C1CC(=O)N(C1)CCCNC2=CC(=NC=N2)NCC3=CN=CC=C3,0
9029,C1CC1NC(=O)C2=CC(=NC3=CC=CC=C32)NCC4=CC5=C(C=C4)OCO5,0
9030,CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCC5=CC=CC=C5,0
9031,CCN(CC)C(=O)C1CCCN(C1)C2=CC=CC(=N2)C(=O)NC3=CC=CC=C3,0
9032,COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NCCN4CCOCC4)N(C=N3)C5=CSC=C5,0
9033,C1=CC(=CC=C1CCNC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)C(F)(F)F)O,0
9034,COC1=NC=C(C=C1)C2=CC(=NC=N2)N,0
9035,C1CN(CCC1N2CCOCC2)C3=NC4=C(N3)C(=NC=N4)NCCN5CCOCC5,0
9036,COC1=CC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NCCOC4=CC=CC=C4,0
9037,COC1=CC=C(C=C1)CCNC(=O)C2=NC(=CC=C2)Cl,0
9038,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=NC(=CC=C3)Cl,0
9039,CC1=CN=C(N=C1NCC2=NC3=CC=CC=C3N2)NC4=CC=C(C=C4)N5C=CN=C5,0
9040,CN(C)CCOC1=C(C=C(C(=C1)C2=CNN=C2)F)NC(=O)C3CC4=C(C=CC(=C4)F)OC3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9041,C[C@H](COC1=C(C=CC=N1)C(=O)NC2=CC3=C(C=C2)NN=C3)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9042,CC(C)N(CCNC1=NC(=NC(=N1)C2=CN=C(C=C2)N3CCOCC3)OC)C(C)C,0
9043,C1CN(CCC1NC2=CC=CC(=N2)C(=O)NCC3=CN=CC=C3)CC4=CC=CC=C4,0
9044,CCCN[C@H](C1=CC(=CC=C1)Cl)/C(=C/CCO)/C2=CSC=C2,0
9045,C1COCCN1CCNC(=O)C2=CN=C(S2)C3=CC=C(C=C3)C(=O)N,0
9046,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CSC(=N2)C3=CC=CS3,0
9047,CC(C)N1C=NC2=C(N=C(N=C21)N3CCC4=CC=CC=C4C3)NCC5=CC=CC=C5,0
9048,CC1=CC(=NC(=N1)C2=CC=C(C=C2)N3CCN(CC3)C)NCCC4=CC=C(C=C4)O,0
9049,C1CC1NC(=O)C2=CN=C(S2)C3=CC=C(C=C3)C(=O)N,0
9050,C1=CC=C(C=C1)NC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)NC5=CC6=C(C=C5)N=CC=C6,0
9051,CC1=CN=C(N=C1NCC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)N,0
9052,CC(C)N(CCNC1=C2C(=NC(=N1)N3CCC(CC3)N4CCOCC4)N(C=N2)C5CCCCC5)C(C)C,0
9053,CC(C)N(CCNC(=O)C1CCN(CC1)C2=NN=C(C=C2)N3CCCC3CO)C(C)C,0
9054,COC1=NC=C(C=C1)C2=NC(=CC=C2)C(=O)NCCN3CCOCC3,0
9055,C1COCCN1CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5C=CN=C5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,0
9056,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C(S3)C(=O)NC4=CC=C(C=C4)OC5=CC=CC=C5,0
9057,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)C4=CC=CC=C4)NCCO,0
9058,CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)NC(=O)C,0
9059,COC1=CC(=CC(=C1OC)OC)NC2=CC=CC(=C2)C(=O)NCC3=CN=CC=C3,0
9060,CCCN1CCN(CC1)C2=C(C=CC=C2Cl)NC(=O)C3=CC=C(O3)C4=CC=CC=C4O,0
9061,CC1=CC(=CC=C1)COC(=O)NC2=C(C=C(C=C2)C3=CNN=C3)OCCN(C)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9062,CCNC1=NC=C(C(=N1)NCCN2CCOCC2)C,0
9063,COC1=CC(=CC(=C1OC)OC)NC2=NC=C(S2)C(=O)NCC3=NC4=CC=CC=C4N3,0
9064,CC1=CN=C(N=C1NCCC2=CC=C(C=C2)OC)C3=CC(=CC=C3)N,0
9065,C1=CC=C(C=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCC5=CC(=CC=C5)C(F)(F)F,0
9066,C1CN(CCC1NC(=O)C2=NC(=CC=C2)NC3=CC=CC=C3)CC4=CC=CC=C4,0
9067,C1=CC=C(C=C1)CNC2=NC(=NC=C2)NC3=CC4=C(C=C3)N=CC=C4,0
9068,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC(=NC=C3)NC4=NC=NC=C4,0
9069,C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C5C=CC(=CC5=N4)NC6=CC=CC=C6.C(=O)(C(F)(F)F)O,0
9070,C1COCCN1C2=CN=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)N5CCOCC5,0
9071,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NCC4=CC5=C(C=C4)OCO5)NCCC6=CC=C(C=C6)O,0
9072,CC1=CC(=NC(=N1)N2CCN(CC2)C3=CC=CC=N3)NCC4=CC=CC=C4,0
9073,CC(C)N1C(=NC2=C(N=CN=C21)N)C3=CC=C(C=C3)C(=O)NC4CC4,0
9074,COC1=C(C=C2C(=C1)C(=NC(=N2)OC3=CC=CC=C3)NC4=CC=C(C=C4)N5CCOCC5)OC,0
9075,COC1=CC=C(C=C1)C2=CC=C(S2)C(=O)NCCC3=CC=C(C=C3)O,0
9076,C1CC(=O)N(C1)CCCNC2=NC3=C(S2)C=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
9077,C1COCCN1CCCNC2=NC(=NC=C2)C3=CC=CC=C3,0
9078,C1CC(CCC1NC2=NC(=NC(=C2)NC3=CC=CC=C3)N)O,0
9079,CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)C(F)(F)F)NCCCN4CCCC4=O,0
9080,C1CC1NC(=O)C2=CC=C(C=C2)C3=NC4=C(N3)C(=NC=N4)NCCO,0
9081,C1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)N,0
9082,C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C5C=CC(=CC5=N4)N6C=NC=N6.C(=O)(C(F)(F)F)O,0
9083,COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC(=C2)NC3=CN=CC=C3)N,0
9084,CC(C)N1C(=NC2=C(N=CN=C21)NCCCN3CCCC3=O)C4=CC(=CC=C4)C(=O)C,0
9085,C1=CC=C(C=C1)NC2=NC(=NC3=C2NC=N3)NC4=NC=CC=N4,0
9086,C1[C@@H](CN([C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3)C(=O)CC4=CC=C(C=C4)Br)O,0
9087,C[C@@H](C1=NC(=NN1)C2=CC=NC=C2)N.Cl,0
9088,COC1=CC=C(C=C1)CN2C=C(C=N2)NC3=NC(=NC4=CC=CC=C43)C5CC6=C(C=CC(=C6)OC)OC5.C(=O)(C(F)(F)F)O,0
9089,C1CN(CC2=C1N(N=C2)C3=CC=CC(=C3)C(=O)NC4=CC=C(C=C4)N5CCOCC5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O,0
9090,C=CCN1CCN(CC1)C2=C(C=CC=C2Cl)NC3=NC=CC=N3,0
9091,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)C4=CN=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6,0
9092,CC(C)N1C2=NC=NC(=C2N=C1N3CCN(CC3)C4=CC=CC=N4)NCC5=NC6=CC=CC=C6N5,0
9093,C1=CC(=CC(=C1)C(F)(F)F)CNC2=NC(=NC(=C2)C3=CC=CS3)N,0
9094,CCNC1=NC(=C2C(=N1)N(C=N2)C3CCCCC3)NC4CCN(CC4)CC5=CC=CC=C5,0
9095,CCN(CC)C1=NC(=NC(=N1)NC2=CC3=C(C=C2)OCO3)NCC4=CN=CC=C4,0
9096,C1CC(=O)N(C1)CCCNC(=O)C2CCN(CC2)C3=NN=C(C=C3)NC4=NC=CN=C4,0
9097,C1CC(=O)N(C1)CCCNC2=NC=CC(=N2)NC3=CC=CC=C3,0
9098,COC1=CC=C(C=C1)CCNC2=NC=NC3=C2NC(=N3)N4CCCC4CO,0
9099,C1COCCN1C2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCCOC5=CC=CC=C5,0
9100,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC=C(S3)C(=O)NC4CC4,0
9101,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=CC(=CC=C3)NC4=CC5=C(C=C4)N=CC=C5,0
9102,CN1CCN(CC1)C(=O)C2=NC=CC(=C2)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9103,C1C[C@H](C[C@H]1C(=O)NC2=CC3=C(C=C2)NN=C3)N.Cl,0
9104,C1COCCN1C2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCC5=CN=CC=C5,0
9105,CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCC5=CC(=CC=C5)C(F)(F)F,0
9106,C1CC1NC2=NC(=NC(=C2)C3=CN=C(C=C3)N4CCOCC4)N,0
9107,C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=CC=C3)C(=O)NCCC4=CC=C(C=C4)O,0
9108,CC(C)N(CCNC1=NC(=NC(=C1)C2=CC=C(C=C2)OC)N)C(C)C,0
9109,CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC=C2)C3=CN=C(C=C3)N4CCOCC4,0
9110,CCN(CC)C1=NC(=NC(=N1)NC2=CC(=C(C(=C2)OC)OC)OC)NC3=NC=NC=C3,0
9111,C1CN(CC2=CC=CC=C21)C3=NC4=C(N3)C(=NC=N4)NCC5=NC6=CC=CC=C6N5,0
9112,C1CC(N(C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5CCN(CC5)CC6=CC=CC=C6)CO,0
9113,CC1=CC(=NC(=N1)C2=CC(=CC=C2)C(=O)C)NC3=CC=C(C=C3)OC4=CC=CC=C4,0
9114,C1=CSC(=C1)C2=CC(=CN=C2)C(=O)NCCC3=CC=C(C=C3)O,0
9115,C1=CC(=C(C=C1C[C@H](C2=NC3=C(N2)C=C(C=C3)C4=CC=NC=C4)N)F)F.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9116,C1CC(N(C1)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NC5=CC=CC=C5)CO,0
9117,CC(=O)C1=CC=CC(=C1)C2=CC=C(S2)C(=O)NCC3=CN=CC=C3,0
9118,CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC=CC4=CC=CC=C43)N,0
9119,C1CN(CCC1N2CCOCC2)C3=NC4=C(C(=N3)NCC5=NC6=CC=CC=C6N5)NC=N4,0
9120,C1CC1NC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)NC5CC5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,0
9121,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)N4C=C(C=N4)C(=O)N.C(=O)(C(F)(F)F)O,0
9122,C1C[C@@H](C[C@H]1C(=O)NC2=CC3=C(C=C2)NN=C3)NC(=O)C(C4=CC=C(C=C4)Cl)O,0
9123,COC1=CC=C(C=C1)C2=CN=CC(=C2)C3=CC=C(C=C3)NS(=O)(=O)C,0
9124,CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)N(C=N3)CCN7CCCC7=O,0
9125,C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC=CC=C4)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F)CC6=CC=CC=C6,0
9126,C1COCCN1CCNC2=CC=CC(=N2)C(=O)NCC3=CN=CC=C3,0
9127,COC1=CC=C(C=C1)C(=O)N[C@H](CC2=CC=CC=C2)C3=NC(=NN3)C4=CC=NC=C4,0
9128,C1=CC=C2C(=C1)C(=CS2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCO,0
9129,C1CN(CCC1NC2=NC(=NC3=C2NC=N3)NC4=NC=CC=N4)CC5=CC=CC=C5,0
9130,CC(C)N(CCNC1=NC(=NC2=C1NC=N2)N3CCC(CC3)N4CCOCC4)C(C)C,0
9131,CC1=C(C(=NN1C)C)C2=NC3=C(C(=N2)NCCC4=CC=C(C=C4)OC)NC=N3,0
9132,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=NC(=CC=C2)NC3=CC=C(C=C3)N4C=CN=C4,0
9133,CCNC1=NC2=C(S1)C=C(C=C2)C(=O)NCCC3=CC=C(C=C3)OC,0
9134,C1COCCN1C2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCC5=CC=CC=C5,0
9135,C1C(COC2=C1C=C(C=C2)C#N)C3=NC4=C(N3)C=C(C=C4)C5=CC=NC=C5.C(=O)(C(F)(F)F)O,0
9136,CC1=CC(=CC=C1)CNC(=O)NC2=CC=C(C=C2)C3=CNN=C3.C(=O)(C(F)(F)F)O,0
9137,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC=N4)C#N,0
9138,CC1=C(C=NN1)C2=CC3=C(C=C2F)N=C(N3CCCN(C)C)C4CC5=C(C=CC(=C5)Cl)OC4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
9139,CC1=C(C(=NN1C)C)C2=NC3=C(S2)C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)OC,0
9140,COC1=CC=C(C=C1)CCNC(=O)C2=CN=C(S2)C3=CC=CS3,0
9141,CN1C(=CC=N1)NC2=NC3=C(S2)C=C(C=C3)C(=O)NC4CC4,0
9142,CC(C)N(CCNC(=O)C1=CC2=C(C=C1)N=C(S2)N3CCOCC3)C(C)C,0
9143,CC(C)N1C2=NC=NC(=C2N=C1NC3=CC=C(C=C3)N4C=CN=C4)NCCC5=CC=C(C=C5)OC,0
9144,CC(C)N(CCNC1=NC(=NC(=N1)C2=CC=C(C=C2)OC)OC)C(C)C,0
9145,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)C(F)(F)F)NCCOC5=CC=CC=C5,0
9146,CC1=C(C(=NN1C)C)C2=CC(=NC=N2)NC3=CC(=C(C(=C3)OC)OC)OC,0
